"UniqueID","SEX","RACE","ETHNICITY","DOCNUM","COUNTY","RECVDT","INTKDT","RECFAC","RECVCD","INTKSTCD","CREDITCLASS","SENTENCE_TERM_YEARS","SENTENCE_TERM_MONTHS","SENTENCE_TERM_DAYS","person_id","admit_row_id"
95635,"M","B",NA,"996117","71",2018-07-17,"08/08/2013","WCC","33","2",NA,NA,NA,NA,"f6981e2941428b77f16c4fad46a35dd3",95635
95638,"M","W",NA,"996122","18",2018-07-17,"11/29/1999","NCF","33","1",NA,NA,NA,NA,"a54814af6c6d1c341ee007a436e5c968",95638
95640,"M","B",NA,"996129","49",2018-04-30,"04/30/2018","RDC","56","56",NA,NA,NA,NA,"8d7660a0e2802fc03e32092a31b260ac",95640
95641,"M","B",NA,"996129","49",2020-01-10,"04/30/2018","RDC","33","56",NA,NA,NA,NA,"8d7660a0e2802fc03e32092a31b260ac",95641
95642,"M","B",NA,"996129","49",2020-10-15,"04/30/2018","RDC","34","56",NA,NA,NA,NA,"8d7660a0e2802fc03e32092a31b260ac",95642
95645,"Male","White","Nonhispanic","996152","Marion",2024-10-17,"2024-10-17",NA,NA,NA,"B","11","0","0","30099d2c098dd6a48fae19a570b17381",95645
95648,"M","W",NA,"996174","82",2018-08-17,"10/28/2010","IYC","33","2",NA,NA,NA,NA,"3c898c79c8f425dabba90ca4ef73cc1f",95648
95652,"M","B",NA,"996180","49",2018-07-24,"02/02/2017","RDC","41","54",NA,NA,NA,NA,"fc0545db8c52d34dcec79fc8af1b2211",95652
95653,"Male","Black","Nonhispanic","996197","Marion",2025-02-25,"2001-11-15",NA,NA,NA,"B","1","5","30","d7abab1e73331fa59d1ced2fcf7eea5e",95653
95654,"M","W",NA,"996198","29",2022-04-01,"2020-01-29","RDC","33","2",NA,NA,NA,NA,"a4946d6623350089b4ca7902160d2d74",95654
95656,"M","W",NA,"996212","36",2019-10-02,"02/04/2011","RDC","33","5",NA,NA,NA,NA,"ed670298eec5fa873a7eb6f65a7a5bfd",95656
95658,"M","W",NA,"996226","69",2019-05-29,"02/18/2016","NCF","33","2",NA,NA,NA,NA,"f86880b8de49cfeed93a91f6ce7e48bd",95658
95660,"M","B",NA,"996230","49",2019-09-24,"09/24/2019","COA","2","2",NA,NA,NA,NA,"b75f7745952fd604b61c023609c62c66",95660
95661,"M","B",NA,"996230","49",2022-08-10,"2022-08-10","COA","57","57",NA,NA,NA,NA,"b75f7745952fd604b61c023609c62c66",95661
95662,"Male","Black","Nonhispanic","996230","Marion",2023-06-14,"2023-07-11",NA,NA,NA,"B","1","0","0","b75f7745952fd604b61c023609c62c66",95662
95663,"Male","Black","Nonhispanic","996230","Marion",2023-07-11,"2023-07-11",NA,NA,NA,"B","1","0","0","b75f7745952fd604b61c023609c62c66",95663
95665,"Male","Black","Nonhispanic","996233","Marion",2024-04-25,"2015-06-29",NA,NA,NA,"1","1","0","0","ef6aa578eee1f006839bafa5fda8df7f",95665
95667,"M","W",NA,"996235","89",2019-09-24,"09/24/2019","COA","2","2",NA,NA,NA,NA,"f1066e1a9f18f69ee6015d5fd72bccf9",95667
95668,"M","B",NA,"996237","71",2022-04-01,"2011-01-05","RDC","33","2",NA,NA,NA,NA,"01c90e7a14b563c53129a4f1babbf520",95668
95670,"M","B",NA,"996243","2",2021-07-23,"07/23/2021","COA","57","57",NA,NA,NA,NA,"fb7aaa258ced85042249331e4a4b84a9",95670
95671,"M","W",NA,"996245","41",2019-05-29,"05/29/2019","COA","2","2",NA,NA,NA,NA,"e0545329cbea0ca8dec84d69bc4e19f7",95671
95675,"M","W",NA,"996298","33",2019-10-03,"10/03/2019","COA","2","2",NA,NA,NA,NA,"ccf2df681df206d53946d1b8efd605fa",95675
95676,"M","B",NA,"996309","49",2019-02-05,"01/04/2012","RDC","42","2",NA,NA,NA,NA,"bcac8a7beec970aad6f2f8e92e372be8",95676
95677,"M","B",NA,"996309","49",2020-02-05,"01/04/2012","RDC","42","2",NA,NA,NA,NA,"bcac8a7beec970aad6f2f8e92e372be8",95677
95678,"M","B",NA,"996309","49",2021-05-24,"05/24/2021","COA","2","2",NA,NA,NA,NA,"bcac8a7beec970aad6f2f8e92e372be8",95678
95679,"M","W",NA,"996319","54",2018-05-24,"05/24/2018","RDC","2","2",NA,NA,NA,NA,"0ce8a707e3af9bb8aea82107181a50f7",95679
95680,"M","B",NA,"996334","82",2022-05-17,"2022-05-17","COA","2","2",NA,NA,NA,NA,"72f95a584afec7de1f35ca2b438ff13c",95680
95683,"M","W",NA,"996352","57",2022-10-17,"2022-10-17","COA","2","2",NA,NA,NA,NA,"659fff4b8d38da6b5c9fbfd263f867a1",95683
95686,"M","B",NA,"996364","49",2018-04-10,"11/03/2016","IYC","20","54",NA,NA,NA,NA,"8a837f0268379cb5834e13f66e16c124",95686
95688,"M","B",NA,"996373","49",2020-03-04,"03/04/2020","COA","56","56",NA,NA,NA,NA,"4a92f669701429d40ec8db726af46a20",95688
95689,"M","B",NA,"996374","2",2019-07-23,"07/23/2019","COA","2","2",NA,NA,NA,NA,"6a29122574539ea8ee3388704b68cd4e",95689
95693,"M","W",NA,"996394","29",2020-01-09,"01/09/2020","COA","57","57",NA,NA,NA,NA,"10a498bd6232c0ac6433fcd993f9a066",95693
95694,"M","W",NA,"996398","20",2019-08-22,"08/22/2019","COA","2","2",NA,NA,NA,NA,"dcdbe3e2623a1842599451005bfb64fc",95694
95696,"M","B",NA,"996405","49",2018-07-13,"01/24/2014","RDC","33","2",NA,NA,NA,NA,"d0491efd36bf712b26c866ab101d1b29",95696
95697,"M","B",NA,"996405","49",2020-03-17,"01/24/2014","RDC","33","2",NA,NA,NA,NA,"d0491efd36bf712b26c866ab101d1b29",95697
95698,"M","W",NA,"996412","62",2018-04-06,"04/06/2018","RDC","56","56",NA,NA,NA,NA,"468723e5d3a2e7c7480d588b67b51fb7",95698
95699,"M","B",NA,"996418","49",2019-01-24,"01/24/2019","COA","2","2",NA,NA,NA,NA,"9d7a2c163eb44e77dfff306ca6c69454",95699
95701,"F","B",NA,"997017","49",2019-10-08,"10/08/2019","RTC","2","2",NA,NA,NA,NA,"b2a80db2480d983a5bfce82edf626985",95701
95702,"F","B",NA,"997030","20",2020-02-10,"02/10/2020","COA","56","56",NA,NA,NA,NA,"595a9e4c167ebe661225ce94f447be86",95702
95703,"F","W",NA,"997054","2",2018-10-19,"10/19/2018","COA","2","2",NA,NA,NA,NA,"a8b127f98fc799aed3dce4ebe75ce741",95703
95704,"F","W",NA,"997091","54",2019-01-10,"01/10/2019","COA","2","2",NA,NA,NA,NA,"31f6fbed97a4102824edbff16226af9c",95704
95705,"F","W",NA,"997091","54",2020-01-10,"01/10/2019","COA","2","2",NA,NA,NA,NA,"31f6fbed97a4102824edbff16226af9c",95705
95707,"F","B",NA,"997179","20",2022-08-18,"2022-08-18","COA","2","2",NA,NA,NA,NA,"dd5fe8d66c5a7fafba0d0bd206cb1bd4",95707
95713,"F","W",NA,"997259","11",2021-09-22,"09/22/2021","COA","2","2",NA,NA,NA,NA,"0dd2ab2cb8dec9b6e97c0b1cdb48a455",95713
95715,"F","B",NA,"997276","49",2023-03-06,"2023-03-06","COA","2","2",NA,NA,NA,NA,"ae3eb17d3c72cddc6da8c9dd1c58c282",95715
95722,"M","W",NA,"997613","5",2018-07-09,"07/09/2018","COA","56","56",NA,NA,NA,NA,"fc793998f20c27fcbc073072f5bf9018",95722
95724,"M","W",NA,"997632","49",2018-06-27,"03/14/2005","IYC","33","2",NA,NA,NA,NA,"1f4fa1a036ae13ab85722aac3e1628da",95724
95725,"M","W",NA,"997632","49",2019-06-11,"03/14/2005","NCF","33","2",NA,NA,NA,NA,"1f4fa1a036ae13ab85722aac3e1628da",95725
95726,"M","W",NA,"997632","49",2020-11-20,"11/20/2020","COA","2","2",NA,NA,NA,NA,"1f4fa1a036ae13ab85722aac3e1628da",95726
95727,"Male","White","Nonhispanic","997632","Marion",2025-01-16,"2020-11-20",NA,NA,NA,"B","3","3","14","1f4fa1a036ae13ab85722aac3e1628da",95727
95737,"M","W",NA,"997684","2",2022-01-07,"2022-01-07","COA","2","2",NA,NA,NA,NA,"b673a8a51aff30070cc7acb2ab771a24",95737
95738,"M","B",NA,"997699","48",2018-10-10,"01/15/2008","RDC","40","2",NA,NA,NA,NA,"92565386269b45f2d460f9d23c975956",95738
95739,"M","B",NA,"997699","48",2020-06-19,"01/15/2008","RDC","40","2",NA,NA,NA,NA,"92565386269b45f2d460f9d23c975956",95739
95742,"M","W",NA,"997710","48",2021-03-18,"03/18/2021","COA","2","2",NA,NA,NA,NA,"be629170e543afc0e6131e3b39b90c53",95742
95743,"M","W",NA,"997719","79",2022-07-08,"2022-07-08","COA","2","2",NA,NA,NA,NA,"46eb5b2cc81f9daa6608564398e455ad",95743
95744,"M","W",NA,"997725","6",2018-10-23,"06/25/2010","ISF","33","2",NA,NA,NA,NA,"38e911b30d66a6f3f7442df97476768e",95744
95745,"M","W",NA,"997725","6",2022-09-02,"2010-06-25","ISF","33","2",NA,NA,NA,NA,"38e911b30d66a6f3f7442df97476768e",95745
95747,"M","W",NA,"997742","20",2018-10-25,"04/04/2016","RDC","34","58",NA,NA,NA,NA,"cffe4de9a2836253c5acc7f14484bf5c",95747
95749,"M","W",NA,"997746","15",2021-09-14,"01/30/2002","ISF","33","1",NA,NA,NA,NA,"075fbb62f4fc01e00da292b12d37575a",95749
95750,"M","W",NA,"997747","49",2023-04-03,"2023-04-03","COA","2","2",NA,NA,NA,NA,"db2aeec84553542fc15484e490897502",95750
95751,"M","B",NA,"998019","2",2022-02-09,"2022-02-09","COA","57","57",NA,NA,NA,NA,"c13cc3b40ebfea9fc22ff843c2eac428",95751
95752,"M","W",NA,"998022","73",2023-02-01,"2023-02-01","COA","56","56",NA,NA,NA,NA,"53855ae3141fc83dc2ed753bb1b12f5a",95752
95753,"M","W",NA,"998024","79",2022-11-18,"2006-07-08","ISF","33","7",NA,NA,NA,NA,"117ec2cc1cd2ee8a1f4b8479187db7e6",95753
95755,"M","B",NA,"998033","82",2021-08-27,"08/27/2021","COA","2","2",NA,NA,NA,NA,"4cf6a14202868e2fdb1bd907c4a699f8",95755
95757,"M","W",NA,"998035","15",2021-06-15,"06/15/2021","COA","2","2",NA,NA,NA,NA,"617cedfee9d1685a12bd71a1d00377c3",95757
95761,"M","W",NA,"998047","39",2019-05-03,"06/11/2014","BTC","33","53",NA,NA,NA,NA,"05b87d7f883973d0a7e48b05f83baf87",95761
95762,"M","W",NA,"998047","39",2020-05-03,"06/11/2014","BTC","33","53",NA,NA,NA,NA,"05b87d7f883973d0a7e48b05f83baf87",95762
95764,"M","W",NA,"998055","22",2021-12-16,"2021-12-16","COA","56","56",NA,NA,NA,NA,"b98d660873de8ac4ba0e89d90b7d7dc1",95764
95765,"M","B",NA,"998074","82",2018-04-04,"04/04/2018","COA","2","2",NA,NA,NA,NA,"619992b40f35874d3301af08ff08f1c7",95765
95766,"M","B",NA,"998081","48",2019-07-09,"07/09/2019","COA","54","54",NA,NA,NA,NA,"04a53dc7ecc5ad0bb28af5321210480a",95766
95767,"Male","Black","Nonhispanic","998081","Marion",2026-01-13,"38811.474999999999",NA,NA,NA,"B","2","0","0","04a53dc7ecc5ad0bb28af5321210480a",95767
95769,"M","B",NA,"998089","71",2021-04-27,"04/27/2021","COA","2","2",NA,NA,NA,NA,"20de53b269960b93f8110e3e7698aaee",95769
95771,"M","B",NA,"998095","20",2019-11-07,"11/07/2019","COA","2","2",NA,NA,NA,NA,"0cd2b9340f4e80da19de9e3597d54026",95771
95772,"Male","White","Unknown","998097","Marion",2024-04-16,"2010-09-07",NA,NA,NA,"B","0","5","27","17556aba53e89b88c75eb465f6ea2fbe",95772
95775,"M","B",NA,"998105","26",2018-11-02,"06/12/2013","RDC","34","7",NA,NA,NA,NA,"88712974084a55846642738cf82a4155",95775
95776,"M","B",NA,"998105","26",2021-07-28,"06/12/2013","NCF","33","7",NA,NA,NA,NA,"88712974084a55846642738cf82a4155",95776
95782,"M","W",NA,"998112","49",2021-02-11,"02/11/2021","COA","2","2",NA,NA,NA,NA,"d8bb4aff17eb82785874549819f267e3",95782
95786,"M","W",NA,"998125","82",2018-07-23,"07/23/2018","COA","2","2",NA,NA,NA,NA,"8f5df927d05b2a0527b2c2d152c7b244",95786
95787,"M","W",NA,"998125","82",2020-08-06,"07/23/2018","BTC","33","2",NA,NA,NA,NA,"8f5df927d05b2a0527b2c2d152c7b244",95787
95788,"M","W",NA,"998125","82",2021-12-21,"2021-12-21","COA","58","58",NA,NA,NA,NA,"8f5df927d05b2a0527b2c2d152c7b244",95788
95790,"Male","Black","Nonhispanic","998129","Marion",2025-02-06,"2011-10-21",NA,NA,NA,"B","2","0","0","2611a62db4376d1d517ec2847afd8b59",95790
95791,"M","B",NA,"998135","49",2018-11-14,"11/14/2018","RDC","2","2",NA,NA,NA,NA,"991484489e43e77e6191eddc1e3cd9e6",95791
95793,"M","B",NA,"998143","2",2022-04-18,"2022-04-18","COA","57","57",NA,NA,NA,NA,"f965748550f035eb61de7c479dae6f46",95793
95794,"M","B",NA,"998157","49",2022-05-20,"2022-05-20","COA","2","2",NA,NA,NA,NA,"91f2ef520a876feb1d891b90504f04ed",95794
95795,"M","W",NA,"998158","49",2019-04-02,"04/02/2019","RDC","2","2",NA,NA,NA,NA,"e9c9e1992d3ba1a37f5c02c830eb9840",95795
95796,"M","W",NA,"998158","49",2020-04-02,"04/02/2019","RDC","2","2",NA,NA,NA,NA,"e9c9e1992d3ba1a37f5c02c830eb9840",95796
95797,"M","W",NA,"998158","49",2021-04-15,"04/15/2021","COA","56","56",NA,NA,NA,NA,"e9c9e1992d3ba1a37f5c02c830eb9840",95797
95798,"M","W",NA,"998158","67",2023-02-21,"2021-04-15","RDC","41","56",NA,NA,NA,NA,"e9c9e1992d3ba1a37f5c02c830eb9840",95798
95799,"Male","White","Unknown","998158","Marion",2023-04-14,"2019-04-02",NA,NA,NA,"B","1","5","14","e9c9e1992d3ba1a37f5c02c830eb9840",95799
95802,"M","W",NA,"998186","2",2020-11-24,"11/24/2020","COA","56","56",NA,NA,NA,NA,"0804c6bb94484f5fb78a1eb7073e52b9",95802
95803,"M","W",NA,"998186","2",2022-08-25,"2020-11-24","NCF","33","56",NA,NA,NA,NA,"0804c6bb94484f5fb78a1eb7073e52b9",95803
95805,"M","W",NA,"998188","49",2018-10-19,"03/13/2013","RDC","33","2",NA,NA,NA,NA,"6b56e028dcdd521a2c974ab06e83756d",95805
95806,"M","W",NA,"998188","41",2019-12-16,"12/16/2019","COA","2","2",NA,NA,NA,NA,"6b56e028dcdd521a2c974ab06e83756d",95806
95808,"M","W",NA,"998189","54",2018-06-12,"04/04/2017","IYC","33","53",NA,NA,NA,NA,"e9d172da3e6973c98124d325937eb64f",95808
95811,"M","W",NA,"998193","32",2022-10-31,"2022-10-31","COA","2","2",NA,NA,NA,NA,"0deae34cdb2c0ae68c0703b740d1457b",95811
95813,"M","B",NA,"998208","45",2019-09-06,"12/27/2007","RDC","33","7",NA,NA,NA,NA,"d329fd166839f975e5d9337c0af59400",95813
95814,"M","W",NA,"998213","27",2021-06-07,"06/07/2021","COA","56","56",NA,NA,NA,NA,"905a18a34119e891e6ee1f7d8b4e5841",95814
95815,"M","W",NA,"998225","90",2021-07-19,"07/19/2021","COA","2","2",NA,NA,NA,NA,"73dfe3e419895b0c02d13827dfcadcf4",95815
95816,"M","B",NA,"998227","49",2020-10-01,"10/01/2020","COA","58","58",NA,NA,NA,NA,"5ef277b5a938bd2f8b39229a25cccc75",95816
95817,"Male","Black","Nonhispanic","998227","Marion",2024-05-03,"2024-05-03",NA,NA,NA,"B","2","0","0","5ef277b5a938bd2f8b39229a25cccc75",95817
95820,"M","W",NA,"998235","49",2018-07-10,"02/13/2017","RDC","33","56",NA,NA,NA,NA,"d60b22e1cdc60f8050e70ed7fa33974f",95820
95821,"M","B",NA,"998237","49",2020-02-25,"02/25/2020","COA","58","58",NA,NA,NA,NA,"c176bab344b689059a0014317c2703ba",95821
95822,"M","B",NA,"998240","49",2020-07-07,"07/07/2020","COA","56","56",NA,NA,NA,NA,"efbe12df7152e76c4c170fe0d4dffe88",95822
95824,"M","W",NA,"998242","49",2021-01-14,"01/14/2021","COA","59","59",NA,NA,NA,NA,"5d47c2bb29fb272824a7769751388657",95824
95825,"Male","White","Nonhispanic","998242","Marion",2025-06-05,"2004-11-24",NA,NA,NA,"B","1","5","27","5d47c2bb29fb272824a7769751388657",95825
95828,"Male","Black","Nonhispanic","998243","Marion",2023-09-05,"2023-09-05",NA,NA,NA,"B","3","0","-1","f4a8b9683dbeae3e48909309ba60b561",95828
95830,"M","W",NA,"998244","79",2021-02-09,"02/09/2021","COA","2","2",NA,NA,NA,NA,"33fcdbbd299b4aa10d8483b19b584915",95830
95835,"Male","Black","Nonhispanic","998253","Marion",2024-11-07,"2024-11-07",NA,NA,NA,"B","3","0","0","0235bb5f94cd28f396e1ad1dd3ed0850",95835
95836,"M","W",NA,"998254","49",2020-02-11,"02/11/2020","COA","2","2",NA,NA,NA,NA,"eadb77ac04ec83b9ed6bdbc094ec80a5",95836
95837,"M","W",NA,"998254","49",2020-12-29,"12/29/2020","COA","52","52",NA,NA,NA,NA,"eadb77ac04ec83b9ed6bdbc094ec80a5",95837
95838,"M","W",NA,"998254","49",2021-08-27,"08/27/2021","COA","56","56",NA,NA,NA,NA,"eadb77ac04ec83b9ed6bdbc094ec80a5",95838
95839,"M","W",NA,"998255","49",2019-08-22,"08/22/2019","COA","53","53",NA,NA,NA,NA,"8f9a5fa46d37039fd43b69ac7c024ebf",95839
95841,"M","B",NA,"998285","45",2018-05-24,"05/24/2018","RDC","57","57",NA,NA,NA,NA,"7a10406af2abff96b99c17e6c80bdc95",95841
95844,"M","W",NA,"998302","16",2019-08-06,"08/06/2019","COA","2","2",NA,NA,NA,NA,"c1e9e68384299a1b9596811fb3046c66",95844
95845,"M","B",NA,"998305","29",2018-12-13,"12/13/2018","COA","55","55",NA,NA,NA,NA,"e1f18c826e32ba4e6e9349089c347ed9",95845
95849,"M","W",NA,"998306","55",2020-04-15,"04/15/2020","COA","2","2",NA,NA,NA,NA,"7619568d0ead2b9e5fd663df865a5008",95849
95850,"M","W",NA,"998306","55",2021-01-26,"04/15/2020","RDC","20","2",NA,NA,NA,NA,"7619568d0ead2b9e5fd663df865a5008",95850
95851,"M","W",NA,"998306","55",2022-08-11,"2022-08-11","COA","56","56",NA,NA,NA,NA,"7619568d0ead2b9e5fd663df865a5008",95851
95852,"M","B",NA,"998307","49",2023-03-24,"2023-03-24","COA","56","56",NA,NA,NA,NA,"9cd017cdc7afd58568bdb68129c1311c",95852
95854,"M","W",NA,"998316","16",2019-03-08,"01/21/2015","RDC","34","7",NA,NA,NA,NA,"c8f5f75c88ec57ec6e1fa00ce9b20c89",95854
95855,"M","W",NA,"998316","16",2020-03-08,"01/21/2015","RDC","34","7",NA,NA,NA,NA,"c8f5f75c88ec57ec6e1fa00ce9b20c89",95855
95858,"M","W",NA,"998348","16",2021-11-17,"2021-11-17","RDC","2","2",NA,NA,NA,NA,"8b767299fb8a3f2cbcdb3965aa4daf8b",95858
95860,"M","W",NA,"998349","3",2019-07-11,"07/11/2019","COA","2","2",NA,NA,NA,NA,"afd5939e5cc6416f86fb8a659d397efa",95860
95862,"M","W",NA,"998354","29",2022-06-23,"2022-06-23","COA","59","59",NA,NA,NA,NA,"c578c29fa50356f1c29158d9f516002b",95862
95865,"M","W",NA,"998355","48",2019-01-18,"01/18/2019","COA","55","55",NA,NA,NA,NA,"5d4e23102440fc6d1af72df8421d6c3b",95865
95866,"M","W",NA,"998355","48",2019-10-22,"01/18/2019","RDC","33","55",NA,NA,NA,NA,"5d4e23102440fc6d1af72df8421d6c3b",95866
95870,"M","B",NA,"998356","49",2022-03-04,"2022-03-04","COA","57","57",NA,NA,NA,NA,"c2d1b7a758a5ca05aefb24e5f25b7971",95870
95871,"Male","Black","Nonhispanic","998356","Marion",2023-09-12,"2023-09-12",NA,NA,NA,"B","4","0","0","c2d1b7a758a5ca05aefb24e5f25b7971",95871
95872,"M","B",NA,"998359","49",2022-07-28,"2022-07-28","COA","59","59",NA,NA,NA,NA,"81264ff6ddf656b6c30c3dc1077098d5",95872
95874,"M","B",NA,"998364","34",2019-01-29,"03/28/2017","RDC","40","58",NA,NA,NA,NA,"55b533fae4d8eba0bbe6badcd2af51cc",95874
95875,"M","B",NA,"998364","27",2023-01-09,"2023-01-09","COA","56","56",NA,NA,NA,NA,"55b533fae4d8eba0bbe6badcd2af51cc",95875
95878,"M","W",NA,"998375","49",2018-09-18,"09/18/2018","RDC","7","7",NA,NA,NA,NA,"e9400d295bed2d189551e05918d250ae",95878
95879,"M","B",NA,"998382","82",2018-05-01,"03/17/2005","BTC","33","7",NA,NA,NA,NA,"fd00f8a7a743f6f6db42b96ed959d0be",95879
95880,"M","B",NA,"998382","82",2020-09-30,"03/17/2005","BTC","33","7",NA,NA,NA,NA,"fd00f8a7a743f6f6db42b96ed959d0be",95880
95882,"Male","White","Nonhispanic","998390","Marion",2025-07-17,"1999-04-21",NA,NA,NA,"B","2","8","26","cac3d221d89280b7d17512631bb30bd3",95882
95885,"Male","White","Nonhispanic","998397","Marion",2025-05-30,"2011-11-16",NA,NA,NA,"1","2","0","0","4d0f78c31657e9a9e99fde6766b520d8",95885
95887,"M","B",NA,"998402","49",2021-06-17,"06/17/2021","COA","2","2",NA,NA,NA,NA,"b4ece6ee56b7b3f30423ece8a09966db",95887
95892,"M","W",NA,"998419","41",2019-11-22,"12/14/2015","RDC","33","2",NA,NA,NA,NA,"fc3b5412a7faef4a902ddd3573259dd6",95892
95893,"M","W",NA,"998419","41",2019-12-31,"12/14/2015","RDC","33","2",NA,NA,NA,NA,"fc3b5412a7faef4a902ddd3573259dd6",95893
95897,"M","B",NA,"998436","71",2019-09-17,"09/17/2019","COA","2","2",NA,NA,NA,NA,"66bc6a933a3769f7ddf00170116afe6e",95897
95898,"M","W",NA,"998441","49",2018-08-16,"08/16/2018","RDC","7","7",NA,NA,NA,NA,"6fe4b551d220b33b38abe39b94e05d37",95898
95901,"M","B",NA,"998446","2",2018-04-23,"04/23/2018","COA","2","2",NA,NA,NA,NA,"0c05935ab67cd9583b99822f70e5c323",95901
95902,"M","B",NA,"998446","2",2019-01-25,"01/25/2019","COA","57","57",NA,NA,NA,NA,"0c05935ab67cd9583b99822f70e5c323",95902
95903,"M","B",NA,"998446","2",2022-08-03,"2019-01-25","WCC","33","57",NA,NA,NA,NA,"0c05935ab67cd9583b99822f70e5c323",95903
95905,"M","H","Hispanic","998453","20",2020-06-10,"02/27/2014","MCF","20","52",NA,NA,NA,NA,"4aca2447193a42734804aba21fe64b2b",95905
95906,"M","H","Hispanic","998453","20",2021-07-12,"07/12/2021","COA","56","56",NA,NA,NA,NA,"4aca2447193a42734804aba21fe64b2b",95906
95908,"M","W",NA,"998460","82",2021-04-08,"04/08/2021","COA","2","2",NA,NA,NA,NA,"f71a01e1a7d3dae1531f8fdb887fa75e",95908
95910,"M","W",NA,"998470","49",2018-06-04,"01/15/2015","IYC","33","2",NA,NA,NA,NA,"ab519fbe8cf87e728d3f44bfd9a8f783",95910
95911,"M","B",NA,"998475","84",2019-08-22,"12/11/2003","ISF","33","2",NA,NA,NA,NA,"cfd06dad2968b3eb8f1b03567f000e84",95911
95914,"M","W",NA,"998476","49",2018-09-18,"07/18/2014","RDC","42","7",NA,NA,NA,NA,"dd3b1b2c7c7ea61678b53eca05388554",95914
95915,"M","W",NA,"998476","49",2020-02-07,"02/07/2020","COA","2","2",NA,NA,NA,NA,"dd3b1b2c7c7ea61678b53eca05388554",95915
95916,"Male","White","Unknown","998476","Marion",2024-05-09,"2020-02-07",NA,NA,NA,"B","10","11","13","dd3b1b2c7c7ea61678b53eca05388554",95916
95918,"M","W",NA,"998477","89",2018-05-21,"05/21/2018","COA","2","2",NA,NA,NA,NA,"e8d98d7ef27e9ec253ebbe63b5b305c0",95918
95919,"M","W",NA,"998477","89",2020-05-29,"05/21/2018","MCF","33","2",NA,NA,NA,NA,"e8d98d7ef27e9ec253ebbe63b5b305c0",95919
95920,"M","W",NA,"998477","89",2023-04-13,"2023-04-13","COA","2","2",NA,NA,NA,NA,"e8d98d7ef27e9ec253ebbe63b5b305c0",95920
95921,"M","W",NA,"998478","49",2018-07-09,"07/09/2018","RDC","7","7",NA,NA,NA,NA,"878053a5dab31a588b59cd97dba85a91",95921
95922,"Male","White","Nonhispanic","998478","Marion",2025-03-06,"2018-07-09",NA,NA,NA,"B","1","10","9","878053a5dab31a588b59cd97dba85a91",95922
95924,"Male","White","Nonhispanic","998480","Marion",2024-09-27,"2023-09-07",NA,NA,NA,"B","3","5","12","b1b1f56e36cb5ebb0b967718a189110d",95924
95926,"M","W",NA,"998481","55",2021-06-30,"06/30/2021","COA","2","2",NA,NA,NA,NA,"578da6c8cbf25b808107a3f37f6d0d13",95926
95930,"Male","Black","Nonhispanic","998499","Marion",2023-06-06,"2023-06-06",NA,NA,NA,"B","2","0","-1","20c9278a6146536b1be733ad0b7f2b6c",95930
95933,"M","B",NA,"998506","2",2018-08-15,"08/15/2018","COA","58","58",NA,NA,NA,NA,"4e5bbea0bf2ac186be9800af7fc8b4c0",95933
95934,"M","B",NA,"998506","2",2022-10-20,"2022-10-20","COA","2","2",NA,NA,NA,NA,"4e5bbea0bf2ac186be9800af7fc8b4c0",95934
95938,"M","W",NA,"998524","57",2019-06-03,"06/03/2019","COA","2","2",NA,NA,NA,NA,"b1678bcb2b6358a6826725bd57c494b0",95938
95939,"M","W",NA,"998524","57",2020-06-03,"06/03/2019","COA","2","2",NA,NA,NA,NA,"b1678bcb2b6358a6826725bd57c494b0",95939
95941,"M","W",NA,"998528","85",2021-12-20,"2021-12-20","COA","2","2",NA,NA,NA,NA,"d1c20c6291e437b99ac19e6bff3e12ff",95941
95942,"M","W",NA,"998533","15",2022-12-19,"2022-12-19","COA","7","7",NA,NA,NA,NA,"11c6e8cd4d7f5fe1b16176f72d45628a",95942
95943,"M","B",NA,"998534","64",2021-08-25,"03/23/2004","ISP","33","1",NA,NA,NA,NA,"646e880ccc352370cada2637cdd4b30e",95943
95944,"M","B",NA,"998534","64",2022-05-04,"2004-03-23","ISP","20","1",NA,NA,NA,NA,"646e880ccc352370cada2637cdd4b30e",95944
95945,"M","B",NA,"998534","64",2023-01-30,"2004-03-23","RDC","40","1",NA,NA,NA,NA,"646e880ccc352370cada2637cdd4b30e",95945
95951,"M","B",NA,"998553","82",2023-03-15,"2023-03-15","RDC","2","2",NA,NA,NA,NA,"e5ee4de04e6400482547b6746b424843",95951
95957,"M","W",NA,"998574","76",2019-10-15,"02/22/2010","RDC","19","2",NA,NA,NA,NA,"dbf0e654c891bc251293dfea9a28470f",95957
95958,"M","W",NA,"998574","76",2020-09-23,"02/22/2010","WCC","33","2",NA,NA,NA,NA,"dbf0e654c891bc251293dfea9a28470f",95958
95959,"M","W",NA,"998574","76",2022-10-07,"2010-02-22","WCC","41","2",NA,NA,NA,NA,"dbf0e654c891bc251293dfea9a28470f",95959
95962,"M","W",NA,"998584","2",2018-08-01,"08/01/2018","RDC","2","2",NA,NA,NA,NA,"31718c45df4e7593bdd20b9ed0456e41",95962
95966,"M","W",NA,"998589","49",2020-03-10,"03/10/2020","COA","2","2",NA,NA,NA,NA,"c6843fea11a9444128caa02a842730de",95966
95970,"M","W",NA,"998599","32",2023-04-24,"2023-04-24","COA","52","52",NA,NA,NA,NA,"35bca15be7ec193372be3bdfeba576c4",95970
